Date,text,DataSource,Polarity,SentimentScore,Sentiment,match
14-04-2016 19:47,b'Join our free May 4 #webinar &amp; learn about #entertainment consumption is changing: https://t.co/MudoDLGycS. https://t.co/29bS1DcEkP',SocialMedia,0.4,4,Positive,FALSE
14-04-2016 19:40,"b""We're getting personal when it comes to your mobile viewing experience. Check it: https://t.co/0GiEwz5qua""",SocailMedia,0,3,Neutral,FALSE
14-04-2016 19:34,"b""@those3amigos And that's a wrap! #H73tory #goWarriors""",SocailMedia,0,3,Neutral,FALSE
14-04-2016 19:33,b'@melstrojr Watch it yet? Awesome to see the @warriors make #H73tory. #DubNation',SocailMedia,1,5,Very Positive,FALSE
14-04-2016 19:29,"b'@vasu We wish you luck, Vasu. #MambaOut'",SocailMedia,0,3,Neutral,FALSE
14-04-2016 19:27,b'The new world record for TV binge-watching? 94 hours. https://t.co/5dB5pjHmAm via @alexgibbsy @CNBC',SocailMedia,0.136363636,3,Neutral,FALSE
14-04-2016 19:20,b'@stevewymer @warriors \xe2\x80\xa6.and it DID! #goWarriors',SocailMedia,0,3,Neutral,FALSE
14-04-2016 18:41,"b""@ericnixmd The latter\xe2\x80\x94although there might be a hand knit sweater situation going on for both, who's to say?  \xc2\xaf\\_(\xe3\x83\x84)_/\xc2\xaf""",SocailMedia,0,3,Neutral,FALSE
14-04-2016 18:30,b'@BabyDeeBeats @allmusic Sure thing! Please let us know how we might be of help.',SocialMedia,0.625,5,Very Positive,FALSE
14-04-2016 17:07,"b""See you at @nabshow next week! Make sure to stop by Bruce Kasrel's panel on Thursday. https://t.co/BQ7CN73jJ1 https://t.co/PsWe4UoWun""",SocialMedia,0.25,4,Positive,FALSE
14-04-2016 17:00,"b'#OnThisDay in 1969, Barbara Streisand and Katherine Hepburn won the Oscar for Best Actress. The first exact tie in Oscar history!'",SocailMedia,0.520833333,5,Very Positive,FALSE
14-04-2016 14:01,b'Can #socialmedia networks make a splash in #streaming? @nscreenmedia chat about this on the latest CandW Podcast: https://t.co/7q6vIkBnDh.',SocialMedia,0.5,5,Very Positive,FALSE
13-04-2016 23:18,b'@cak561 Time to play some catch-up!',SocailMedia,0,3,Neutral,FALSE
13-04-2016 22:51,"b'@ppeters13 Skippy, Mumbles AND ""familiar faces?"" Now this we\'ve gotta see.'",SocailMedia,0.375,4,Positive,FALSE
13-04-2016 21:38,b'This sporting event set #streaming records earlier in April: https://t.co/hkmEDaSqg0',SocialMedia,0,3,Neutral,FALSE
13-04-2016 18:35,"b""#April showers bring #May flowers. What movie has the best 'kissing in the rain' scene?""",SocailMedia,1,5,Very Positive,FALSE
13-04-2016 17:05,"b""Here are the 30 best #music biopics to ever hit the big screen. What's your favorite? https://t.co/UnFrdsl76v""",SocailMedia,0.5,5,Very Positive,FALSE
13-04-2016 16:47,b'@kitkat9363 Can June please come faster?',SocailMedia,0,3,Neutral,FALSE
13-04-2016 16:45,b'@bfoley4 Hi Barbara! Thanks for reaching out. Bringing in @TiVoSupport to help answer any questions you have.',SocailMedia,0.2,3,Neutral,FALSE
13-04-2016 16:38,"b""@lacyfans Can't miss that take on an 80's classic. Glad we can help!""",SocailMedia,0.395833333,4,Positive,FALSE
13-04-2016 14:42,b'What #streaming service is tops in the UK? https://t.co/3vOqF1vivn via @tvbeurope',SocialMedia,0,3,Neutral,FALSE
13-04-2016 10:28,b'Head to #Amsterdam on April 20 to catch @cndawesontv #APEXMarket! @theAPEXassoc https://t.co/92ZrKB1G2w',SocialMedia,0,3,Neutral,FALSE
13-04-2016 00:30,"b'From ""A Night at the Roxbury"" to ""Pulp Fiction"" watch your favorite #dance scenes in a perfect #mashup here: https://t.co/ojC4jewxR9'",SocailMedia,0.75,5,Very Positive,FALSE
13-04-2016 00:13,b'@markbove Hey there! Bringing in @TiVoSupport here to help look into this.',SocailMedia,0,3,Neutral,FALSE
12-04-2016 23:36,"b'""Too cool for school."" On this day in 1987, the very first episode of 21 Jump Street aired.'",SocailMedia,0.258333333,4,Positive,FALSE
12-04-2016 23:13,b'A new record! Did you watch the Season 2 debut? https://t.co/MV1cuPMZ1G',SocailMedia,0.170454545,3,Neutral,FALSE
12-04-2016 22:02,"b'So many recordings, so little time. How to transfer yours in bulk: https://t.co/Zxp1MDtHR4 https://t.co/YIL6TLpgMY'",SocailMedia,0.15625,3,Neutral,FALSE
12-04-2016 21:20,b'Skip to my Lou? More like skip to my show: https://t.co/9izrgn7boV #SkipMode',SocailMedia,0.5,5,Very Positive,FALSE
12-04-2016 21:18,"b'RT @vodprofessional: Download our free whitepaper, The Business Case for Improving Your Search Functionality, produced with @RoviCorp https\xe2\x80\xa6'",SocialMedia,0.4,4,Positive,FALSE
12-04-2016 19:20,b'RT @Recode: Facebook wants you streaming live video from whatever device you want https://t.co/kwBJ79MptU by @KurtWagner8 https://t.co/Hy6T\xe2\x80\xa6',SocialMedia,0.168181818,3,Neutral,FALSE
12-04-2016 19:06,b'#Coachella is a journey. Prepare yourself with @Spotify on #TiVoBolt: https://t.co/bKowJOa6Ao https://t.co/ZhdsGitbn4',SocailMedia,0,3,Neutral,FALSE
12-04-2016 17:33,"b""ICYMI: Last week Michael Hawkey made @vodprofessional's Top #50VODProfessionals list! https://t.co/wiWxnPX3DJ https://t.co/4P7p26UbVp""",SocialMedia,0.3125,4,Positive,FALSE
12-04-2016 17:06,"b""Did you know that all of Mr. Rogers' sweaters were hand knit by his mother? We're not crying, it's allergies...https://t.co/UZu7QTFmTV""",SocailMedia,0.1,3,Neutral,FALSE
12-04-2016 16:15,b'@kciastate Thanks for the shoutout! \xf0\x9f\x98\x8a',SocailMedia,0.25,4,Positive,FALSE
12-04-2016 16:13,b'@essayareayaitch The commercial struggle is real.',SocailMedia,0.1,3,Neutral,FALSE
12-04-2016 16:11,"b""@ratedpwf Hi Patrick! Sorry to hear about this. Did you touch base with @TiVoSupport? We'd love to get you watching again.""",SocailMedia,-0.266666667,2,Negative,FALSE
12-04-2016 14:27,b'Forget #Millennials\xe2\x80\x94#GenZ might have some of the most interesting #TV viewing habits: https://t.co/EV7qCc7ftT.',SocialMedia,0.5,5,Very Positive,FALSE
11-04-2016 21:00,"b'Why #QuickMode? ""Time is money, money is power, power is pizza and pizza is knowledge."" - April Ludgate https://t.co/ecS5uLxxrx'",SocailMedia,0,3,Neutral,FALSE
11-04-2016 20:11,b'Last week Twitter secured rights to live #stream games next football season: https://t.co/H4j75qjRUk. #streaming',SocialMedia,0.045454545,3,Neutral,FALSE
11-04-2016 19:53,"b""@toibbrown That's the power of #SkipMode, Toi. Glad you love it!""",SocailMedia,0.5625,5,Very Positive,FALSE
11-04-2016 19:47,"b'The question: \xe2\x80\x9cSiri, is Jon Snow dead?\xe2\x80\x9d The answer: https://t.co/1cD8t3REVE'",SocailMedia,0,3,Neutral,FALSE
11-04-2016 19:20,b'ICYMI: Ted Schremp (@tschremp) is now our new chief marketing officer: https://t.co/e138Y0MqFm. https://t.co/DIr7Zro6i5',SocialMedia,0.136363636,3,Neutral,FALSE
11-04-2016 17:27,"b""@stardotgeek Simple, isn't it?""",SocailMedia,0,3,Neutral,FALSE
11-04-2016 17:26,"b""@chrisisgross Hi Christopher! Sorry to hear you're experiencing this. Can you please provide details to @TiVoSupport?""",SocailMedia,-0.5,2,Negative,FALSE
11-04-2016 17:00,"b'#FillInTheBlank ""Sometimes you wanna go, where everybody knows your _________""'",SocailMedia,0,3,Neutral,FALSE
11-04-2016 16:36,b'New @llnw survey says 55% of consumers download #video content to a device at least once a month: https://t.co/67NJS1uUPX. via @nscreenmedia',SocialMedia,-0.081818182,2,Negative,FALSE
11-04-2016 13:38,b'Today we appointed Ted Schremp (@tschremp) as our new chief marketing officer: https://t.co/e138Y0MqFm. https://t.co/aJB8jrCCks',SocialMedia,0.136363636,3,Neutral,FALSE
09-04-2016 00:30,"b'The second season of ""Outlander"" begins tomorrow. Will you be time traveling or tuning in? https://t.co/uJktDetm0b'",SocailMedia,0,3,Neutral,FALSE
08-04-2016 21:50,b'RT @WetpaintTV: Soon-to-Be Revived \xe2\x80\x98Twin Peaks\xe2\x80\x99 Premiered 26 Years Ago https://t.co/Kf7CylJn3V https://t.co/XBLTVXoIn3',SocailMedia,0,3,Neutral,FALSE
08-04-2016 21:48,"b'@jenniferwarawa Enjoy, Jennifer!'",SocailMedia,0.5,5,Very Positive,FALSE
08-04-2016 19:20,"b'Mama always said, ""Can you name this movie by these emojis?"" #NameThatMovie https://t.co/uupIVJeB7U'",SocailMedia,0,3,Neutral,FALSE
08-04-2016 18:47,"b""@hmbscully Don't worry Wendy, we've got plenty of room. Bring it on!""",SocailMedia,0,3,Neutral,FALSE
08-04-2016 17:50,b'RT @TVBEurope: #YouTube maintained its status as the leading UK streaming service throughout 2015 https://t.co/y5DmFnMArc https://t.co/BRc1\xe2\x80\xa6',SocialMedia,0,3,Neutral,FALSE
08-04-2016 17:17,b'ICYMI: Our new whitepaper on search &amp; video products produced with @vodprofessional is available now: https://t.co/3ggSfgOTY6.',SocialMedia,0.268181818,4,Positive,FALSE
08-04-2016 16:04,"b'""Who killed Laura Palmer?"" Today in 1990, cult classic ""Twin Peaks"" premiered on @ABC: https://t.co/ycTJbCAYxF'",SocailMedia,-0.016666667,2,Negative,FALSE
08-04-2016 14:45,"b""@ProudToBeFromMI Hi, sorry to hear you're having trouble. Could you please DM us your email address so we can help open a support ticket?""",SocialMedia,-0.233333333,2,Negative,FALSE
08-04-2016 12:47,"b""US #payTV providers aren't the only ones criticized for their pricing. It's a complaint across the pond, too: https://t.co/2fRhZ2rgpM""",SocialMedia,-0.15,2,Negative,FALSE
08-04-2016 02:07,b'Get back to the good stuff instantly with #SkipMode https://t.co/vKDYAfHYaC',SocailMedia,0.233333333,3,Neutral,FALSE
07-04-2016 22:01,"b""You can't catch these #comedy series on #TV, but you can see them on #Snapchat. https://t.co/jZX6U1iJBB""",SocialMedia,0,3,Neutral,FALSE
07-04-2016 20:05,"b'It\'s #NationalBeerDay! Can you tell us what movie this quote is from? ""Once it hits your lips, it\'s so good!"" https://t.co/1LsoYWSK29'",SocailMedia,0.875,5,Very Positive,FALSE
07-04-2016 17:49,"b'@DonnaSellers No Donna, you rock.'",SocailMedia,0,3,Neutral,FALSE
07-04-2016 17:48,"b""RT @TheCableCenter: Today's #TBT is of Tom Rogers, Chairman of @TiVo &amp; a 2016 Cable Hall of Fame honoree Pic: '87 Western Show #cableHOF ht\xe2\x80\xa6""",SocailMedia,0,3,Neutral,FALSE
07-04-2016 17:46,b'@k_wilkes Hi Kim! Apologies for this experience. Can you please provide details to @TiVoSupport?',SocailMedia,0,3,Neutral,FALSE
07-04-2016 17:12,"b""Catch Rovi's Bruce Kasrel at @nabshow this month! https://t.co/BQ7CN73jJ1 https://t.co/pLHFxmsU38""",SocialMedia,0,3,Neutral,FALSE
07-04-2016 16:18,b'@gmuschong Hi Greg! The folks over at @TiVoSupport can look into this for you.',SocailMedia,0,3,Neutral,FALSE
07-04-2016 16:05,b'Show us your #FanArt of your favorite show or movie!',SocailMedia,0.625,5,Very Positive,FALSE
07-04-2016 13:08,"b'Use of #TVEverywhere grew nearly 20 percent between 2013 and 2015, says @ParksAssociates: https://t.co/LlpIeDxSb7. #TV'",SocialMedia,0.1,3,Neutral,FALSE
07-04-2016 01:01,b'All hail judge Sarah Palin? https://t.co/ekfAbzVJOk',SocailMedia,0,3,Neutral,FALSE
06-04-2016 23:01,"b""With our personalization engine, #entertainment recommendations aren't just good\xe2\x80\x94they're all about you! https://t.co/h0ANIx5M60""",SocialMedia,0,3,Neutral,TRUE
06-04-2016 22:01,b'T-minus nineteen days until the #GameOfThrones season 6 premiere. Do you think Jon Snow is really dead? https://t.co/T23mTXF9dD',SocailMedia,-0.2,2,Negative,FALSE
06-04-2016 21:09,"b'Drumroll, please! Presenting the Top 10 Moments of the Final 3 Games: https://t.co/pcyGPT1CNl https://t.co/Os4V1dT2ea'",SocailMedia,0.25,4,Positive,FALSE
06-04-2016 19:25,"b""RT @Apttus: Thrilled to have @RoviCorp's Amy Slater share their success w/ Apttus &amp; sales expansion advice at #AccelerateQTC! https://t.co/\xe2\x80\xa6""",SocialMedia,0.4875,4,Positive,FALSE
06-04-2016 19:01,"b'The year? 1968. The day? April 6th. The movie released? Stanley Kubrick\'s ""2001: A Space Odyssey."" https://t.co/57EOFPTpP0'",SocailMedia,0,3,Neutral,FALSE
06-04-2016 18:28,b'Would you consider subscribing to a #4K #streaming service? https://t.co/PbeuzIlprQ #UltraHD',SocialMedia,0,3,Neutral,FALSE
06-04-2016 18:17,"b'@jenetallday Glad to hear it worked out, Jenet. Apologies for the trouble!'",SocailMedia,0.125,3,Neutral,FALSE
06-04-2016 18:15,b'@jenetallday Hi Jenet! Can you please provide additional details to @TiVoSupport? The folks over there can help you resolve.',SocailMedia,0,3,Neutral,FALSE
06-04-2016 16:03,"b""@bperry Hi Bill, have you contacted @TiVoSupport? They'll be able to look into this right away.""",SocailMedia,0.392857143,4,Positive,FALSE
06-04-2016 16:03,"b""@beaslma That's what we're here for!""",SocailMedia,0,3,Neutral,FALSE
06-04-2016 15:12,b'Our new whitepaper with @vodprofessional takes a look at #video providers &amp; #search: https://t.co/3ggSfgOTY6 https://t.co/BKHTHOr3iu',SocialMedia,0.136363636,3,Neutral,FALSE
06-04-2016 01:06,b'Where is your favorite place to watch TV?',SocailMedia,0.5,5,Very Positive,FALSE
05-04-2016 23:39,"b'Use TiVo on mobile? Our ""What to Watch"" feature just got a major update. https://t.co/S6fgbEcRbs'",SocailMedia,0.0625,3,Neutral,FALSE
05-04-2016 23:16,"b""@pattypvg Now we've gotta know: what are your can't-miss shows?""",SocailMedia,0,3,Neutral,FALSE
05-04-2016 23:12,"b'@grantmethepower We love that you love it, Grant! No offense meant to sliced bread. \xf0\x9f\x8d\x9e'",SocailMedia,0.5625,5,Very Positive,FALSE
05-04-2016 22:00,"b""TiVo's Roamio + #SkipMode. A modern DVR love story: https://t.co/zhObDr6bbU""",SocailMedia,0.35,4,Positive,FALSE
05-04-2016 19:10,"b'Throughout the five seasons of ""Breaking Bad,"" there were 270 total deaths. #TuesdayTrivia https://t.co/NPXg8W499h'",SocailMedia,-0.35,2,Negative,FALSE
05-04-2016 19:04,"b'On this day in 1980, Hawaii Five-O aired its final episode. #BookEmDanno'",SocailMedia,0.05,3,Neutral,FALSE
05-04-2016 17:09,"b""Congrats to Rovi's Michael Hawkey, who made his debut on @vodprofessional's #50VODProfessionals list at number 23! https://t.co/wiWxnPX3DJ""",SocialMedia,0,3,Neutral,FALSE
05-04-2016 16:44,"b'@the_singingbush Aye, thou art correct, mine valorous Sir!'",SocailMedia,0,3,Neutral,FALSE
05-04-2016 16:40,"b""@briancbock Thanks for letting us know Brian! We'll submit this to our dev team. Any other suggestions, please visit https://t.co/AfJvOA9DfR""",SocailMedia,0.0625,3,Neutral,FALSE
05-04-2016 16:40,"b'When it comes to paying for #streaming #sports content, are men or women more willing to pay more? https://t.co/K4oWXtmRAd'",SocialMedia,0.416666667,4,Positive,FALSE
05-04-2016 16:28,"b'@columbusnyc Mission accomplished. Thanks, Lisa!'",SocailMedia,0.225,3,Neutral,FALSE
05-04-2016 16:27,b'@jendepo182 Hi Jen! @TiVoSupport can look into this for you. Can you provide them any additional details?',SocailMedia,0,3,Neutral,FALSE
05-04-2016 16:26,b'@enoch111 Hi Jason! Can you please reach out to @TiVoSupport? They will definitely be able to help.',SocailMedia,0.5,5,Very Positive,FALSE
05-04-2016 16:00,b'Should you spend 8 hours watching your new favorite series? #SurveySays: yes! @TVGuide explains: https://t.co/L8VB1hplLb',SocailMedia,0.380681818,4,Positive,FALSE
05-04-2016 13:11,"b""National ad sales for this summer's games have already surpassed $1 billion: https://t.co/UdtvuxtWQI. via @NBCOlympicTalk""",SocialMedia,0,3,Neutral,FALSE
05-04-2016 01:00,"b'Roamio users have been asking, ""wherefore art thou, #SkipMode?"" Fear not. Your feature in shining armor is here:  https://t.co/bWAnS9DZmM'",SocailMedia,0,3,Neutral,FALSE
04-04-2016 21:15,"b""This new show didn't just premiere on #TV over the weekend\xe2\x80\x94it premiered on #socialmedia: https://t.co/wfIUKrHsxU.""",SocialMedia,0.136363636,3,Neutral,FALSE
04-04-2016 20:35,"b'RT @coslive: Opening day is here (!), and so is our list of the greatest baseball films: https://t.co/Ke9D7uVSUR https://t.co/PGOJ46KNvf'",SocailMedia,0.5,5,Very Positive,FALSE
04-04-2016 20:15,"b'@matt_kruse Thanks for the heads up, Matt! @TiVoSupport will be able to look into this one.'",SocailMedia,0.375,4,Positive,FALSE
04-04-2016 19:43,"b""You can #stream tonight's men's basketball championship but you'll probably need a #payTV subscription: https://t.co/dZUD021XPF #cordcutting""",SocialMedia,0,3,Neutral,FALSE
04-04-2016 19:32,b'@frenchytweets Hey there! Sorry for the trouble. The folks over at @TiVoSupport will be able to help.',SocailMedia,-0.066666667,2,Negative,FALSE
04-04-2016 19:30,"b'@daytime6976 Thanks for the love, Carly!'",SocailMedia,0.4125,4,Positive,FALSE
04-04-2016 19:20,"b""@jeff3smithtv Don't forget the popcorn! The Episode 5 preview gives us the creeps\xe2\x80\x94you know, the good kind. https://t.co/TR4cc2wzH2""",SocailMedia,0.65,5,Very Positive,FALSE
04-04-2016 19:15,"b""@meanornice Noted. Thanks for the feedback, Lee! If you have any other suggestions, we'd love to hear them: https://t.co/AfJvOA9DfR""",SocailMedia,0.208333333,3,Neutral,FALSE
04-04-2016 19:14,"b""Let's play ball! What's your favorite baseball movie? #OpeningDay""",SocailMedia,0.5,5,Very Positive,FALSE
04-04-2016 19:05,b'@aud22 Awesome. Embrace the skip!',SocailMedia,1,5,Very Positive,FALSE
04-04-2016 19:04,"b'@mistymuse Of course, Paula! Do you have ""voicemail syndrome,"" too?'",SocailMedia,0,3,Neutral,FALSE
04-04-2016 16:08,b'The average baseball game is over 3 hours. #QuickMode lets you watch it in 2: https://t.co/R181izYN0q #ProblemSolved https://t.co/Xop2StS7k8',SocailMedia,-0.275,2,Negative,FALSE
04-04-2016 14:12,"b'North America may still lead in #OTT usage, but new research shows that Western Europe is catching up: https://t.co/K27L9Q2Su6.'",SocialMedia,0.245454545,3,Neutral,FALSE
02-04-2016 01:15,b'Remember when all your favorite shows were on #TGIF? What classic @ABCNetwork show do you miss the most? https://t.co/gzVUDyS5dq',SocailMedia,0.388888889,4,Positive,FALSE
02-04-2016 01:00,b'Remember when all your favorite shows were on #TGIF? What classic @ABC show do you miss the most? https://t.co/qt0I9qLF32',SocailMedia,0.388888889,4,Positive,FALSE
01-04-2016 22:43,b'#PayTV subscriptions are expected to drop to 80% of North American homes by 2021: https://t.co/dCJc34RA52.',SocialMedia,-0.05,2,Negative,FALSE
01-04-2016 21:49,"b'@DanInFlorida7 You got it, dude!'",SocailMedia,0,3,Neutral,FALSE
01-04-2016 21:34,b'@motownmama313 Thanks for letting us know! @TiVoSupport can definitely look into this for you.',SocailMedia,0.125,3,Neutral,FALSE
01-04-2016 19:00,b'Is there anything worse than being ordinary? #NameThatMovie https://t.co/Yx82ibE8KF',SocailMedia,-0.325,2,Negative,FALSE
01-04-2016 18:52,b'RT @stevewymer: Awesome to have Sen @CoryBooker (a true innovation &amp; tech advocate) visit @TiVo HQ today! Appreciate your service! https://\xe2\x80\xa6',SocailMedia,0.7734375,5,Very Positive,FALSE
01-04-2016 18:15,b'Turn back your time machines to 1984. #FBF  https://t.co/zvS5u85fLC',SocailMedia,0,3,Neutral,FALSE
01-04-2016 17:44,b'How many #payTV subscribers are using #TVEverywhere? @ParksAssociates has details: https://t.co/0hHq3m3MVW.',SocialMedia,0.5,5,Very Positive,FALSE
