Date,text,DataScource,Polarity,SentimentScore,Sentiment
20-04-2017,TiVo Bolt NETFLIX is good,Amazon,0.325,4,Positive
20-04-2017,TiVo Bolt NETFLIX is good,Amazon,0.325,4,Positive
20-04-2017,TiVo Bolt NETFLIX is good,Amazon,0.325,4,Positive
20-04-2017,TiVo Bolt NETFLIX is good,Amazon,0.325,4,Positive
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.212,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
20-04-2017,TiVo Bolt NETFLIX is just ok,Amazon,0.18,3,Neutral
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.45,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
15-04-2017,TiVo Bolt NETFLIX is not good,Amazon,-0.325,2,Negative
04-05-2017,"b'@Dorv Just as a test, do you also get audio issues when trying to stream content via Netflix or YouTube?'",SocialMedia,0,3,Neutral
04-05-2017,"b'@Dorv Just as a test, do you also get audio issues when trying to stream content via Netflix or YouTube?'",SocialMedia,0,3,Neutral
04-04-2017,"b""RT @TiVo: Whether you're turning on the #TV or firing up #Netflix, your favorite show shouldn't be hard to find. https://t.co/UDSy5cHmF7""",SocialMedia,0.104166667,3,Neutral
04-04-2017,"b""Whether you're turning on the #TV or firing up #Netflix, your favorite show shouldn't be hard to find. https://t.co/UDSy5cHmF7""",SocialMedia,0.104166667,3,Neutral
20-03-2017 15:50,"b""@pieeatingchamp Hey, Chris! Sorry to see you're having trouble with the Netflix app - looping in @TiVoSupport to assist! Thanks.""",SocialMedia,-0.183333333,2,Negative
18-03-2017 21:01,"b""@zhugzug Hey Joel! You'll want to make sure you have the right subscription with Netflix for 4k &amp; check the 4k section for offered titles.""",SocialMedia,0.392857143,4,Positive
17-03-2017 00:20,b'What new #Netflix show are you most excited for?',SocialMedia,0.337121212,4,Positive
13-03-2017 16:11,"b""@swaynekc Hey Larry. The only way to turn the CC on/off is through the 'Options' portion on the YouTube app.""",SocialMedia,0,3,Neutral
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.72,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-05-2017,"TiVo Bolt NETFLIX is Very Bad, worst",Amazon,-0.902,1,Very Negative
03-01-2017,"b""@scottieGGGG Hey Scott. As of right now we have no information or news about YouTube TV and TiVo. We'll make sure to keep you updated!""",SocialMedia,0.455357143,4,Positive
03-01-2017,b'You know it\xe2\x80\x99s a good day when @netflix releases four new original series trailers. Watch them all:\xe2\x80\xa6 https://t.co/Ud9vRAxLjV',SocialMedia,0.403787879,4,Positive
23-02-2017 20:17,"b""RT @IBCShow: Vice Media's big bet on #mobile #tv in the age of #Facebook &amp; #YouTube https://t.co/5YWVCWWLT4""",SocialMedia,0,3,Neutral
18-02-2017 23:34,b'@vinnyLATELY Thanks for that pic. Are other apps working correctly such as Netflix and YouTube?',SocialMedia,0.025,3,Neutral
18-02-2017 23:34,b'@vinnyLATELY Thanks for that pic. Are other apps working correctly such as Netflix and YouTube?',SocialMedia,0.025,3,Neutral
17-02-2017 00:54,"b""Diamonds are forever? More like #zombies are forever. The newest #Netflix show proves they'll never die: https://t.co/Hi9Mozb2Yh""",SocialMedia,0.4,4,Positive
15-02-2017 19:46,"b""@fugubot Hey fugubot, we're sorry to hear this. Are you only missing applications like YouTube? Or are you missing Live TV channels too?""",SocialMedia,-0.152727273,2,Negative
15-02-2017 17:51,"b'Happy 12th birthday, @YouTube! How you can watch YouTube with your TiVo DVR: https://t.co/bJNfifzLRr https://t.co/BXbswQx5Yd'",SocialMedia,1,5,Very Positive
18-01-2017 00:38,"b""@TrevorSlashTEE Hey! Sorry to see you're having trouble with your YouTube app, have you tried reaching out to @TiVoSupport? Thanks!""",SocialMedia,-0.15,2,Negative
17-01-2017 17:15,"b""@jfinkelstein Sorry you're having trouble with YouTube Jeff. Is this still happening? Does it happen every time you try to watch YouTube?""",SocialMedia,-0.35,2,Negative
01-04-2017,"b""New year, new Netflix lineup. Here's what's coming this month: https://t.co/ti9HYhfGi2""",SocialMedia,0.136363636,3,Neutral
01-03-2017,"b'@jimmichael Hi Jim, @TiVoSupport can help you with Netflix issues. Thanks!'",SocialMedia,0.25,4,Positive
29-12-2016 20:05,"b""Looking for something new to binge? Here's a roundup of #Netflix shows you may have missed: https://t.co/WbPjJ2Narl""",SocialMedia,0.136363636,3,Neutral
22-12-2016 23:35,b'#CBS and #YouTube may join the growing #skinnybundle market in 2017: https://t.co/L0SCJ6hVgg. via @RapidTVNews',SocialMedia,0,3,Neutral
21-12-2016 22:00,b'Ready to sit back and #bingewatch like mad this weekend? #Netflix has created the ultimate TV/movie pairing chart. https://t.co/HQMbd47asr',SocialMedia,-0.10625,2,Negative
16-12-2016 18:06,"b'@sfben Hi Ben. Are you referring to streaming VOD services like Netflix etc, or are you talking about streaming to mobile devices?'",SocialMedia,0,3,Neutral
15-12-2016 18:40,"b'Happy birthday to ""Daredevil\'s"" Charlie Cox! Get to know the new #Netflix star with these 15 facts: https://t.co/YDOZPBuUZ0'",SocialMedia,0.568181818,5,Very Positive
29-11-2016 19:01,"b""Looking for something new to stream while the snow falls? Here's what's coming to Netflix next month: https://t.co/xtRfCnKuLE""",SocialMedia,0.068181818,3,Neutral
25-11-2016 18:45,"b'The Academy Award-winning film ""Boyhood"" airs today on #Netflix. See which other movies and shows you can stream: https://t.co/XcGuM1pfpk'",SocialMedia,-0.125,2,Negative
18-11-2016 13:34,b'Next up for #YouTube: support for #HDR video. https://t.co/Qc00NqvF5i',SocialMedia,0,3,Neutral
15-11-2016 22:17,"b""According to one content creator, future competitors aren't peers\xe2\x80\x94they're platforms like Facebook video or YouTube:\xe2\x80\xa6 https://t.co/IFtwzxCYYf""",SocialMedia,0,3,Neutral
15-11-2016 19:27,b'.@PBSKIDS is testing #digital content with an @OddSquadPBS spinoff on #YouTube targeting older kids: https://t.co/fUOJ1wuMt2. via @bristei',SocialMedia,0.083333333,3,Neutral
11-10-2016,b'@zhugzug adding the Netflix App back in followed by two connections to the TiVo Service - https://t.co/JqZclp0qzl - (2/3)',SocialMedia,0,3,Neutral
11-10-2016,"b'@zhugzug Thanks for that info. We recommend removing the Netflix App from ""My Video Providers"", powercycling, (1/3)'",SocialMedia,0.2,3,Neutral
11-10-2016,b'@zhugzug Thanks for that info. What error code/message are you getting when you try to launch the Netflix App?',SocialMedia,0.2,3,Neutral
11-07-2016,"b""What should go in your Netflix queue this month? Here's the full list of new shows and movies available to stream: https://t.co/RTTbYEFXoR""",SocialMedia,0.295454545,4,Positive
27-10-2016 18:31,"b""@godlessglen Hey Glen, we're sorry to hear that. Do you experience the same issues in other applications? Or just YouTube?""",SocialMedia,-0.208333333,2,Negative
27-10-2016 17:56,"b'@godlessglen Hey Glen, sorry you\xe2\x80\x99re having trouble with the YouTube app. @TiVoSupport can provide assistance with the issue!'",SocialMedia,-0.375,2,Negative
26-10-2016 19:35,"b'RT @thebauminator: Sling TV, Showtime, CBS All Access Gain #OTT Ground...Netflix still reigns, @ParksAssociates says https://t.co/pHqvchzRck'",SocialMedia,0,3,Neutral
21-10-2016 22:44,"b""@jonathan_leigh Thanks for that info. At this time, we've exhausted available troubleshooting as the YouTube App is supported by YouTube.""",SocialMedia,0.066666667,3,Neutral
21-10-2016 18:08,b'@jonathan_leigh For more information on the YouTube App - https://t.co/LIS5t5a1G4 - (2/2)',SocialMedia,0.5,5,Very Positive
21-10-2016 18:07,b'@jonathan_leigh Hi Jonathan! Do you have any problems when using the YouTube App on the TiVo BOLT itself? (1/2)',SocialMedia,0,3,Neutral
19-10-2016 16:35,"b'@alexbal As far as the CableCARD goes, you should be able to get one from your Cable Provider, and Netflix is pre-installed on the BOLT+!'",SocialMedia,0.3625,4,Positive
17-10-2016 20:36,"b""Psst! Did you know we're on #YouTube? Check out our videos now! \xe2\x86\x92 https://t.co/dlZE31Lpw6""",SocialMedia,0,3,Neutral
10-12-2016,"b'@kagacins Thank you for that information.  When you launch a streaming App, like Netflix, are you able to access all available episodes?'",SocialMedia,0.45,4,Positive
10-12-2016,"b'Fall is here, so get cozy &amp; study up on these Netflix hacks for the ultimate binge-watching experience:\xe2\x80\xa6 https://t.co/zXGYvKq4gG'",SocialMedia,-0.1,2,Negative
10-04-2016,"b""Last week's presidential #debate drew nearly 2 million viewers on #YouTube\xe2\x80\x94a record for an online political event: https://t.co/31YhHrxlvn.""",SocialMedia,0.033333333,3,Neutral
30-09-2016 23:30,"b'Your Friday night plans have been made, #LukeCage is out on Netflix: https://t.co/YZPxogAqJ0 https://t.co/s2BsiQmMX9'",SocialMedia,0,3,Neutral
16-09-2016 16:37,"b'@dpbklyn Thanks, David.  Other providers (Netflix etc.) are loading correctly?'",SocialMedia,0.0375,3,Neutral
13-09-2016 22:00,"b'You\'re going to need a bigger boat, because ""Jaws"" hits Netflix this month. Check out the rest of the lineup: https://t.co/9LBZgxoff5'",SocialMedia,0,3,Neutral
09-08-2016,b'Can #TV reach drive #YouTube engagement and vice-versa? New research says yes: https://t.co/ccCW55wMss. via @AdWeek',SocialMedia,0.136363636,3,Neutral
27-08-2016 19:07,"b'@iHawk V63 error on the Minis or another type?  When it loses contact, can it still access streaming services (YouTube, etc.)?'",SocialMedia,-0.3,2,Negative
27-08-2016 18:34,b'@jolpadgett We were able to get the Netflix icon/streaming option to show but still only the first episode.',SocialMedia,0.25,4,Positive
24-08-2016 20:19,"b""Listen to the Duffer Brothers, creators of the @Netflix's hit @Stranger_Things, discuss how it came to be on @NPR. https://t.co/uqI5jQOqpk""",SocialMedia,0,3,Neutral
22-08-2016 16:36,b'#Amazon is making pilot episodes of its original shows available for free on YouTube &amp; Facebook: https://t.co/CnKPyVlyrR. #streaming',SocialMedia,0.391666667,4,Positive
17-08-2016 00:00,"b'Have you been watching @Netflix\xe2\x80\x99s ""Stranger Things""? Even though Barb didn\xe2\x80\x99t last too long, here\xe2\x80\x99s why we love her: https://t.co/eTVQfxqtMJ'",SocialMedia,0.15,3,Neutral
08-09-2016,b'The results are in! @Netflix is where our followers stream the most: https://t.co/FfyV94X6Yk',SocialMedia,0.5,5,Very Positive
22-07-2016 21:35,"b'The season finale of ""Bojack Horseman"" airs tonight. Why you should add it to your #Netflix queue: https://t.co/evOM8GJleY'",SocialMedia,0,3,Neutral
20-07-2016 23:10,"b'@juslaffs @virginmedia @netflixuk Hey! Shoot @TiVoSupport a message, and they should be able to help you with your connectivity issue!'",SocialMedia,0.625,5,Very Positive
20-07-2016 16:56,"b'Hey @EssentialAlex, sorry you\xe2\x80\x99re having trouble getting Netflix to work on your device. Reach out @TiVoSupport for help!'",SocialMedia,-0.375,2,Negative
15-07-2016 17:34,"b'""Stranger Things"" is available for streaming today on Netflix. Believe us, it\'s #bingeworthy: https://t.co/mp1NENBw7I'",SocialMedia,0.4,4,Positive
07-08-2016,"b'From Netflix to Amazon Prime to Hulu, the #RoamioOTA integrates all of your streaming content. https://t.co/LD7PYt7geX'",SocialMedia,0,3,Neutral
28-06-2016 21:30,"b'On this day in 2003, ""Pirates of the Caribbean: The Curse of the Black Pearl"" premiered. #StreamIt on Netflix. https://t.co/NJZOIY0ILB'",SocialMedia,-0.166666667,2,Negative
05-11-2016,"b'No one\'s safe from her punchlines. Chelsea Handler\'s new talk show, ""Chelsea,"" premieres tonight on @Netflix. https://t.co/yYRUIYlpkd'",SocialMedia,0.318181818,4,Positive
26-04-2016 22:17,"b""#YouTubeRed, YouTube's paid service, plans for expansion: https://t.co/Y6QNuOGa7A.""",SocialMedia,0,3,Neutral
25-04-2016 17:10,"b'Today in 2001, the French romantic comedy ""Am\xc3\xa9lie"" was released. Haven\'t seen it? It\'s streaming on #Netflix: https://t.co/gqmua3KCLP'",SocialMedia,0,3,Neutral
21-04-2016 18:33,"b'RT @Ovum: Could #YouTubeRed change how #TV &amp; #Video content is made, sold and measured? https://t.co/587vxqiWZP'",SocialMedia,0,3,Neutral
04-08-2016,b'RT @TVBEurope: #YouTube maintained its status as the leading UK streaming service throughout 2015 https://t.co/y5DmFnMArc https://t.co/BRc1\xe2\x80\xa6',SocialMedia,0,3,Neutral
03-10-2016,"b""\xf0\x9f\x8e\xb6 Everywhere you look \xf0\x9f\x8e\xb6... there's more #FullerHouse on the way from @netflix. https://t.co/30asPbKtLn""",SocialMedia,0.5,5,Very Positive
03-05-2016,b'Which upcoming Netflix Original is on your must-watch list?',SocialMedia,0.375,4,Positive
19-02-2016 19:35,"b'Did you know? 81% of US households have a DVR, Netflix, or #VOD service from a content provider. More via @IPTVNews: https://t.co/UVqI7UT6NR'",SocialMedia,0.5,5,Very Positive
